CONM,year,mcap,revt,PERMNO,GVKEY,TIC,SIC,CIK
NORDSON CORP,2019,9.972997116828791,2194.226,57809,7921.0,NDSN,3569,72331.0
NORDSTROM INC,2019,9.803081745576709,15524.0,57817,7922.0,JWN,5651,72333.0
AFLAC INC,2019,10.589162382094068,22369.0,57904,1449.0,AFL,6321,4977.0
VAXART INC,2019,7.228230342260328,9.862,57913,33114.0,VXRT,2836,72444.0
NORTHERN TRUST CORP,2019,10.347905131337464,6895.1,58246,7982.0,NTRS,6020,73124.0
TEREX CORP,2019,9.327014223268025,4353.1,58318,7991.0,TEX,3530,97216.0
NORTHWEST NATURAL HLDNG CO,2019,9.351031809331612,746.372,58334,7993.0,NWN,4924,1733998.0
FRIEDMAN INDUSTRIES INC,2019,7.624632484771239,142.102,58421,4903.0,FRD,3310,39092.0
SOUTHWEST AIRLINES,2019,10.4534464453637,22428.0,58683,9882.0,LUV,4512,92380.0
REGAL BELOIT CORP,2019,9.544693551003515,3238.0,58771,9016.0,RBC,3621,82811.0
ALLIANT ENERGY CORP,2019,10.127352941665375,3647.7,58819,11554.0,LNT,4931,352541.0
OCEANEERING INTERNATIONAL,2019,9.168805652530404,2048.124,58975,8079.0,OII,1389,73756.0
GAP INC,2019,9.819539087209137,16383.0,59010,4990.0,GPS,5651,39911.0
KIRBY CORP,2019,9.729736038549197,2838.399,59045,6461.0,KEX,4400,56047.0
AMERICAN EXPRESS CO,2019,11.008031626739726,47020.0,59176,1447.0,AXP,6141,4962.0
OIL DRI CORP AMERICA,2019,8.2928262623415,277.025,59185,8105.0,ODC,3290,74046.0
MOLSON COORS BEVERAGE CO,2019,10.056025563131996,10579.4,59248,3505.0,TAP,2082,24545.0
CROWN CRAFTS INC,2019,7.796067939332458,73.396,59256,3622.0,CRWS,2211,25895.0
INTEL CORP,2019,11.409521446927156,71965.0,59328,6008.0,INTC,3674,50863.0
OLD REPUBLIC INTL CORP,2019,9.831924834725156,7213.7,59396,14828.0,ORI,6331,74260.0
BANK OF AMERICA CORP,2019,11.500795685431024,113589.0,59408,7647.0,BAC,6020,70858.0
TRAVELERS COS INC,2019,10.548371915159748,31330.0,59459,62689.0,TRV,6331,86312.0
YRC WORLDWIDE INC,2019,7.934363344446614,4871.2,59483,11649.0,YRCW,4213,716006.0
TWIN DISC INC,2019,8.169480809573473,302.663,59600,10777.0,TWIN,3560,100378.0
SENSIENT TECHNOLOGIES CORP,2019,9.446671148619368,1322.934,59619,11012.0,SXT,2860,310142.0
VIRCO MFG. CORP,2019,7.823652605401609,191.063,59627,11185.0,VIRC,2531,751365.0
ACME UNITED CORP,2019,7.901698451995506,142.457,60038,1104.0,ACU,3420,2098.0
OTTER TAIL CORP,2019,9.313804774452898,919.503,60098,8199.0,OTTR,4911,1466593.0
OWENS & MINOR INC,2019,8.51180964492728,9210.939,60186,8213.0,OMI,5047,75252.0
SNAP-ON INC,2019,9.968058339683449,4067.7,60206,9778.0,SNA,3420,91440.0
PNC FINANCIAL SVCS GROUP INC,2019,10.8447571532304,21624.0,60442,8245.0,PNC,6020,713676.0
GRAHAM CORP,2019,8.334936113026304,90.604,60468,5254.0,GHM,3443,716314.0
PACCAR INC,2019,10.437628975047138,25599.7,60506,8253.0,PCAR,3711,75362.0
TORO CO,2019,9.929060169893791,3139.262,60580,10618.0,TTC,3523,737758.0
CENTURYLINK INC,2019,10.15842054765666,22401.0,60599,2884.0,CTL,4813,18926.0
FEDEX CORP,2019,10.596419015988428,69217.0,60628,4598.0,FDX,4513,1048911.0
AMERICAN FINANCIAL GROUP INC,2019,9.995099603106786,8083.0,60687,8431.0,AFG,6331,1042046.0
ANALOG DEVICES,2019,10.641166720353649,5991.065,60871,1632.0,ADI,3674,6281.0
LEGGETT & PLATT INC,2019,9.825385899197933,4752.5,60943,6649.0,LEG,2510,58492.0
NEWELL BRANDS INC,2019,9.910606797999252,9714.9,60986,7875.0,NWL,3990,814453.0
PAR TECHNOLOGY CORP,2019,8.701088788080114,187.232,61146,8334.0,PAR,3578,708821.0
SOUTHWEST GAS HOLDINGS INC,2019,9.618041526781056,3119.917,61188,9890.0,SWX,4923,1692115.0
ADVANCED MICRO DEVICES,2019,10.729619912140082,6731.0,61241,1161.0,AMD,3674,2488.0
PARK OHIO HOLDINGS CORP,2019,8.629624552251295,1618.3,61269,8350.0,PKOH,5072,76282.0
DONALDSON CO INC,2019,9.862873151614796,2851.4,61313,4036.0,DCI,3714,29644.0
LOWE'S COS INC,2019,10.962809781438486,72148.0,61399,6829.0,LOW,5211,60667.0
ADAMS RESOURCES & ENERGY INC,2019,8.20733373049776,1811.247,61487,1121.0,AE,5172,2178.0
PATRICK INDUSTRIES INC,2019,9.095316609849572,2337.082,61496,8386.0,PATK,2430,76605.0
BIO-RAD LABORATORIES INC,2019,9.276853068517717,2311.659,61508,2220.0,BIO,3826,12208.0
HEXCEL CORP,2019,9.791392446652235,2355.7,61567,5608.0,HXL,2821,717605.0
PAYCHEX INC,2019,10.484076414408545,4040.5,61621,8402.0,PAYX,8721,723531.0
DELUXE CORP,2019,9.322577303586828,2008.715,61743,3863.0,DLX,2780,27996.0
BLACK HILLS CORP,2019,9.683641053015952,1734.9,61946,2259.0,BKH,4911,1130464.0
THERMO FISHER SCIENTIFIC INC,2019,11.114844233686386,25542.0,62092,10530.0,TMO,3826,97745.0
CSX CORP,2019,10.7476780521061,11937.0,62148,2574.0,CSX,4011,277948.0
FREQUENCY ELECTRONICS INC,2019,7.968067134408004,41.507,62228,4900.0,FEIM,3825,39020.0
GLOBE LIFE INC,2019,10.056802437194598,4527.532,62308,10614.0,GL,6311,320335.0
PDC ENERGY INC,2019,9.207504272265682,1156.123,62341,8512.0,PDCE,1311,77877.0
WEST PHARMACEUTICAL SVSC INC,2019,10.046224554381702,1839.9,62498,11376.0,WST,3060,105770.0
SENECA FOODS CORP,2019,7.861867381674317,1335.769,62958,8582.0,SENEA,2033,88948.0
AGILYSYS INC,2019,8.778964334925837,160.757,63125,8599.0,AGYS,7372,78749.0
DUCOMMUN INC,2019,8.766619823881191,721.088,63132,4091.0,DCO,3728,30305.0
BROWN & BROWN INC,2019,10.046234903000538,2392.171,63467,15417.0,BRO,6411,79282.0
POWELL INDUSTRIES INC,2019,8.754453096618501,517.18,63715,8699.0,POWL,3613,80420.0
SOUTHWESTERN ENERGY CO,2019,9.117250986112216,3038.0,63765,9904.0,SWN,4923,7332.0
TELEPHONE & DATA SYSTEMS INC,2019,9.436657854834364,5176.0,63773,10411.0,TDS,4812,1051512.0
CIGNA CORP,2019,10.882875485835216,153699.0,64186,2547.0,CI,6324,1739940.0
CHEMED CORP,2019,9.847085871745035,1938.555,64194,2960.0,CHE,8082,19584.0
L BRANDS INC,2019,9.699814060074038,12914.0,64282,6733.0,LB,5600,701985.0
NORFOLK SOUTHERN CORP,2019,10.704311974935008,11296.0,64311,7923.0,NSC,4011,702165.0
PROGRESSIVE CORP-OHIO,2019,10.626537387649869,38997.7,64390,13341.0,PGR,6331,80661.0
NEW JERSEY RESOURCES CORP,2019,9.629059648214238,2592.045,64450,7849.0,NJR,4924,356309.0
PURE CYCLE CORP,2019,8.477095094927515,20.362,64742,8826.0,PCYO,4950,276720.0
ARGAN INC,2019,8.79761969603789,238.997,64785,8832.0,AGX,8711,100591.0
CONSTELLATION BRANDS,2019,9.643575097419795,8343.5,64899,2710.0,STZ,2082,16918.0
QUAKER CHEMICAL CORP,2019,9.464976423464435,1133.503,64929,8850.0,KWR,2990,81362.0
DOMINION ENERGY INC,2019,10.833584134410176,16572.0,64936,4029.0,D,4911,715957.0
NEXTGEN HEALTHCARE INC,2019,9.023587856538906,540.239,64961,8858.0,NXGN,7372,708818.0
KEYCORP,2019,10.299628220130217,7694.0,64995,9783.0,KEY,6020,91576.0
AMTECH SYSTEMS INC,2019,8.012853078272624,85.035,65008,8864.0,ASYS,3559,720500.0
RCM TECHNOLOGIES INC,2019,7.595584394495028,191.1,65270,8892.0,RCMT,7363,700841.0
HOVNANIAN ENTRPRS INC  -CL A,2019,8.060121961876611,2016.916,65285,5750.0,HOV,1531,357294.0
RLI CORP,2019,9.605965869095074,1003.591,65294,13342.0,RLI,6331,84246.0
UNIFIRST CORP,2019,9.490056565492084,1809.376,65306,10840.0,UNF,2300,717954.0
RPM INTERNATIONAL INC,2019,9.998007967903892,5506.994,65307,8902.0,RPM,2890,110621.0
MYERS INDUSTRIES INC,2019,8.772669003408284,515.698,65365,7636.0,MYE,3089,69488.0
SMITH (A.O.),2019,9.81487931163557,2992.7,65402,9771.0,AOS,3630,91142.0
TRINITY PLACE HOLDINGS INC,2019,7.982520518895627,4.062,65429,10235.0,TPHS,6512,724742.0
COOPER COS INC (THE),2019,10.197642470203531,2653.4,65541,3504.0,COO,3851,711404.0
U S LIME & MINERALS,2019,8.705810277096907,158.277,65700,8947.0,USLM,1400,82020.0
TEAM INC,2019,8.685663898892198,1163.314,65752,10353.0,TISI,8734,318833.0
VERIZON COMMUNICATIONS INC,2019,11.40472621987848,131868.0,65875,2136.0,VZ,4812,732712.0
AT&T INC,2019,11.455574775317052,181265.0,66093,9899.0,T,4812,732717.0
U S BANCORP,2019,10.966623274837623,27325.0,66157,4723.0,USB,6020,36104.0
HOME DEPOT INC,2019,11.376970333184625,110225.0,66181,5680.0,HD,5211,354950.0
MDC HOLDINGS INC,2019,9.378182699242489,3293.253,66245,6865.0,MDC,1531,773141.0
SLM CORP,2019,9.57426294545714,2362.134,66325,20430.0,SLM,6141,1032033.0
WESTERN DIGITAL CORP,2019,10.27591676395973,16569.0,66384,11399.0,WDC,3572,106040.0
RPC INC,2019,9.05075858350447,1222.409,66683,8901.0,RES,1389,742278.0
SILVERBOW RESOURCES INC,2019,8.066927928432124,288.631,66739,10221.0,SBOW,1311,351817.0
AMERICAN INTERNATIONAL GROUP,2019,10.6498665551435,49310.0,66800,1487.0,AIG,6331,5272.0
RICHARDSON ELECTRONICS LTD,2019,7.793398784580591,155.898,66852,9125.0,RELL,5065,355948.0
ITERIS INC,2019,8.306883229153037,114.117,67029,8087.0,ITI,8711,350868.0
UNITIL CORP,2019,8.965072438011664,438.2,67360,10999.0,UTL,4931,755001.0
BIG LOTS INC,2019,9.0497276163218,5323.18,67467,12123.0,BIG,5331,768835.0
ROYAL GOLD INC,2019,9.90346364517716,423.056,67847,9273.0,RGLD,6795,85535.0
NEONODE INC,2019,7.250218423375977,6.646,68145,178153.0,NEON,3663,87050.0
SEI INVESTMENTS CO,2019,9.991461000908686,1649.885,68196,9317.0,SEIC,6282,350894.0
SELECTIVE INS GROUP INC,2019,9.588413189824848,2827.713,68292,17115.0,SIGI,6331,230557.0
REX AMERICAN RESOURCES CORP,2019,8.712459681476643,418.034,68830,1864.0,REX,2860,744187.0
MORGAN STANLEY,2019,10.917729844576764,53823.0,69032,12124.0,MS,6211,895421.0
SEACOAST BANKING CORP/FL,2019,9.197220712358968,346.555,69586,17184.0,SBCF,6020,730708.0
RAYMOND JAMES FINANCIAL CORP,2019,10.09377736604892,8023.0,69649,8898.0,RJF,6211,720005.0
HARLEY-DAVIDSON INC,2019,9.758769586950145,5361.789,70033,12389.0,HOG,3751,793952.0
KB HOME,2019,9.481356543664775,4552.747,70092,12689.0,KBH,1531,795266.0
TOLL BROTHERS INC,2019,9.738770965859436,7439.322,70228,12395.0,TOL,1531,794170.0
CITIGROUP INC,2019,11.241584750264895,103449.0,70519,3243.0,C,6199,831001.0
ECOLAB INC,2019,10.745295104541627,14906.3,70578,4213.0,ECL,2842,31462.0
MCEWEN MINING INC,2019,8.706189311061062,117.019,70704,9728.0,MUX,1040,314203.0
UNUM GROUP,2019,9.779219377277965,11999.6,71175,12726.0,UNM,6321,5513.0
SONOCO PRODUCTS CO,2019,9.790851317571317,5374.207,71176,9815.0,SON,2650,91767.0
AMERICAN STATES WATER CO,2019,9.504026276315356,473.869,71475,9849.0,AWR,4941,1056903.0
TRUIST FINANCIAL CORP,2019,10.87819990309225,14682.0,71563,11856.0,TFC,6020,92230.0
THE SHYFT GROUP INC,2019,8.805501836849087,756.542,71985,9919.0,SHYF,3711,743238.0
INTELLIGENT SYSTEM CORP,2019,8.55070046194671,34.303,72119,6013.0,INS,7372,320340.0
STAAR SURGICAL CO,2019,9.19559485608782,150.185,72304,9969.0,STAA,3851,718937.0
NATIONAL HEALTHCARE CORP,2019,9.121894929167638,996.383,72338,7741.0,NHC,8051,1047335.0
STATE STREET CORP,2019,10.458827829051923,13131.0,72726,10035.0,STT,6020,93751.0
STEWART INFORMATION SERVICES,2019,8.985430305019499,1889.708,72980,10086.0,STC,6361,94344.0
STIFEL FINANCIAL CORP,2019,9.61772179284159,3514.961,72996,11770.0,SF,6211,720672.0
STRYKER CORP,2019,10.895431032932615,14884.0,73139,10115.0,SYK,3842,310764.0
STURM RUGER & CO INC,2019,8.915040615391343,411.204,73219,10124.0,RGR,3480,95029.0
TSR INC,2019,6.8475514374159845,59.121,74500,10305.0,TSRI,7371,98338.0
TAYLOR DEVICES INC,2019,7.563057144775831,28.382,74740,10349.0,TAYD,3569,96536.0
SUNLINK HEALTH SYSTEMS INC,2019,6.873674520939553,45.618,74908,10380.0,SSY,5912,96793.0
VOXX INTERNATIONAL CORP,2019,7.978153937849815,394.889,75033,13354.0,VOXX,3651,807707.0
BAKER HUGHES CO,2019,10.221574426964144,23838.0,75034,32106.0,BKR,1389,1701605.0
INCOME OPPORTUNITY RLTY INVS,2019,7.740501641497318,6.574,75069,12956.0,IOR,6162,949961.0
WORLD FUEL SERVICES CORP,2019,9.45321443948592,36819.0,75070,12471.0,INT,5172,789460.0
VIACOMCBS INC,2019,9.367959413167874,27812.0,75104,13714.0,VIAC,4888,813828.0
MBIA INC,2019,8.871849710065584,223.0,75175,13561.0,MBI,6351,814585.0
POLARIS INC,2019,9.79388073228433,6782.518,75182,14311.0,PII,3790,931015.0
SCHWAB (CHARLES) CORP,2019,10.786002663937154,11785.0,75186,13988.0,SCHW,6282,316709.0
VECTOR GROUP LTD,2019,9.296425626146965,1452.455,75233,13963.0,VGR,6531,59440.0
PIONEER NATURAL RESOURCES CO,2019,10.399223385795056,9671.0,75241,14359.0,PXD,1311,1038357.0
MANPOWERGROUP,2019,9.757791436343672,20863.5,75285,14370.0,MAN,7363,871763.0
US CELLULAR CORP,2019,9.28449805667928,4022.0,75320,14369.0,USM,4812,821130.0
MERITAGE HOMES CORP,2019,9.369299718258905,3666.944,75342,14790.0,MTH,1531,833079.0
TENNANT CO,2019,9.153316172644743,1137.6,75460,10441.0,TNC,3580,97134.0
MIDDLEBY CORP,2019,9.789152467220834,2959.446,75470,13570.0,MIDD,3580,769520.0
ADOBE INC,2019,11.201616198182831,11171.297,75510,12540.0,ADBE,7370,796343.0
MARTEN TRANSPORT LTD,2019,9.070247559881894,843.271,75517,12625.0,MRTN,4213,799167.0
NORTHEAST BANK,2019,8.297094600427268,87.946,75556,16689.0,NBN,6020,811831.0
ODP CORP,2019,9.166252061017872,10647.0,75573,14624.0,ODP,5940,800240.0
MERCER INTL INC,2019,8.907000898329407,1624.411,75578,14563.0,MERC,2611,1333274.0
IDEX CORP,2019,10.116684767983111,2494.573,75591,15267.0,IEX,3561,832101.0
CIRRUS LOGIC INC,2019,9.684084993319413,1281.124,75603,16401.0,CRUS,3674,772406.0
FIRST MERCHANTS CORP,2019,9.362247756597633,552.093,75605,16845.0,FRME,6020,712534.0
NORTONLIFELOCK INC,2019,10.201540866753083,2490.0,75607,15855.0,NLOK,7372,849399.0
TREDEGAR CORP,2019,8.872373365720524,972.358,75649,15459.0,TG,3081,850429.0
COGNEX CORP,2019,9.985136140795587,725.625,75654,16188.0,CGNX,3823,851205.0
WESTWATER RESOURCES INC,2019,6.847898874352064,0.0,75672,15240.0,WWR,1090,839470.0
BIO-TECHNE CORP,2019,9.924448908892211,714.006,75694,15414.0,TECH,2836,842023.0
CLEARONE INC,2019,7.441548408851796,25.042,75714,18549.0,CLRO,3663,840715.0
ISSUER DIRECT CORP,2019,7.647369471562839,16.295,75754,183139.0,ISDR,7370,843006.0
EOG RESOURCES INC,2019,10.687783511939545,17122.002,75825,16478.0,EOG,1311,821189.0
ELECTRONIC ARTS INC,2019,10.495341850845293,5537.0,75828,16721.0,EA,7372,712515.0
DIGI INTERNATIONAL INC,2019,8.707780800416957,254.203,75831,16710.0,DGII,3576,854775.0
LATTICE SEMICONDUCTOR CORP,2019,9.408667368743298,404.093,75854,16597.0,LSCC,3674,855658.0
IMMUNOGEN INC,2019,8.884480587412009,82.271,75860,17101.0,IMGN,2836,855654.0
G-III APPAREL GROUP LTD,2019,9.204699785736178,3160.464,75905,19402.0,GIII,2300,821002.0
GREAT SOUTHERN BANCORP,2019,8.955690886071867,265.951,75906,19428.0,GSBC,6020,854560.0
PTC INC,2019,9.936983253476344,1255.631,75912,18699.0,PTC,7372,857005.0
NEOGEN CORP,2019,9.53654832490723,418.171,75976,16453.0,NEOG,2834,711377.0
HALLMARK FINANCIAL SERVICES,2019,8.503001851944424,486.371,75985,27932.0,HALL,6331,819913.0
BIOLIFE SOLUTIONS INC,2019,8.52756352735508,27.371,76038,17199.0,BLFS,2836,834365.0
PERMA-PIPE INTERNATIONAL HOL,2019,7.877566907145956,127.663,76052,19431.0,PPIH,3490,914122.0
CISCO SYSTEMS INC,2019,11.30847676362106,51904.0,76076,20779.0,CSCO,3576,858877.0
THOR INDUSTRIES INC,2019,9.61286156835297,7864.758,76081,10549.0,THO,3790,730263.0
CABOT OIL & GAS CORP,2019,9.851379093324203,2066.277,76082,20548.0,COG,1311,858470.0
HOLOGIC INC,2019,10.13915523118222,3367.3,76095,20904.0,HOLX,3844,859737.0
ST JOE CO,2019,9.071218815665278,127.085,76123,12544.0,JOE,7011,745308.0
TETRA TECHNOLOGIES INC/DE,2019,8.39104165506859,1037.933,76127,21237.0,TTI,1389,844965.0
VICOR CORP,2019,9.128412504157478,262.977,76128,21238.0,VICR,3679,751978.0
GRANITE CONSTRUCTION INC,2019,9.111707158806832,3445.606,76135,21429.0,GVA,1600,861459.0
KEMPER CORP/DE,2019,9.713082307677512,5014.3,76136,21503.0,KMPR,6331,860748.0
TYLER TECHNOLOGIES INC,2019,10.068058870698946,1086.427,76185,10789.0,TYL,7373,860731.0
BENCHMARK ELECTRONICS INC,2019,9.103279556711817,2268.095,76224,23084.0,BHE,3672,863436.0
TRIMBLE INC,2019,10.016464896066095,3264.3,76230,22815.0,TRMB,3829,864749.0
EXPONENT INC,2019,9.553484856954162,417.199,76261,23027.0,EXPO,8742,851520.0
PARK NATIONAL CORP,2019,9.223626619797008,457.693,76266,19318.0,PRK,6020,805676.0
MATRIX SERVICE CO,2019,8.785511602604917,1416.68,76279,23195.0,MTRX,1623,866273.0
AUTONATION INC,2019,9.637327545281329,21335.7,76282,9063.0,AN,5500,350698.0
GOOD TIMES RESTAURANTS INC,2019,7.30097418523716,110.758,76360,22543.0,GTIM,5812,825324.0
MERIT MEDICAL SYSTEMS INC,2019,9.237456357747815,994.852,76392,21777.0,MMSI,3841,856982.0
VERU INC,2019,8.33821866222709,31.803,76461,22817.0,VERU,3060,863894.0
ESCO TECHNOLOGIES INC,2019,9.380797595647092,812.97,76478,23224.0,ESE,3825,866706.0
CATHAY GENERAL BANCORP,2019,9.481970978100922,814.018,76504,23500.0,CATY,6020,861842.0
NORTHRIM BANCORP INC,2019,8.400036404870658,107.429,76529,23450.0,NRIM,6020,1163370.0
MUELLER INDUSTRIES,2019,9.25725270955694,2430.616,76573,15343.0,MLI,3350,89439.0
DORMAN PRODUCTS INC,2019,9.391868324124356,991.329,76582,23753.0,DORM,3714,868780.0
QUIDEL CORP,2019,9.4971171619459,534.89,76591,7526.0,QDEL,2835,353569.0
AUTOZONE INC,2019,10.448807976894644,11863.743,76605,23809.0,AZO,5531,866787.0
REGENERON PHARMACEUTICALS,2019,10.60972826786342,7863.4,76614,23812.0,REGN,2834,872589.0
UNITED STATES STEEL CORP,2019,9.28783163253833,12937.0,76644,23978.0,X,3312,1163302.0
IONIS PHARMACEUTICALS INC,2019,9.928290307922262,1122.599,76661,24040.0,IONS,2834,874015.0
RADNET INC,2019,9.009184883342169,1154.179,76672,13071.0,RDNT,8071,790526.0
HANCOCK WHITNEY CORP,2019,9.58434911602686,1441.689,76684,24232.0,HWC,6020,750577.0
LIFETIME BRANDS INC,2019,8.169466345992335,734.902,76686,24099.0,LCUT,3420,874396.0
ADTALEM GLOBAL EDUCATION INC,2019,9.276049177818384,1239.687,76708,3905.0,ATGE,8200,730464.0
IDEXX LABS INC,2019,10.348675553923666,2406.908,76709,24197.0,IDXX,2835,874716.0
REGIS CORP/MN,2019,8.802939724001877,1069.039,76711,9023.0,RGS,7200,716643.0
AES CORP (THE),2019,10.12095116593718,10189.0,76712,24216.0,AES,4991,874761.0
CORVEL CORP,2019,9.200261033012753,592.225,76721,24225.0,CRVL,6411,874866.0
DINE BRANDS GLOBAL INC,2019,9.14689291123253,910.178,76732,24291.0,DIN,6794,49754.0
VERTEX PHARMACEUTICALS INC,2019,10.753632975762075,4162.821,76744,24344.0,VRTX,2834,875320.0
MONRO INC,2019,9.415390070678534,1256.524,76750,24350.0,MNRO,7500,876427.0
PROGRESS SOFTWARE CORP,2019,9.272130838580836,413.298,76752,24352.0,PRGS,7372,876167.0
ZEBRA TECHNOLOGIES CP  -CL A,2019,10.13970679215539,4485.0,76795,24405.0,ZBRA,3577,877212.0
EZCORP INC  -CL A,2019,8.557125095322256,847.229,76798,24430.0,EZPW,5900,876523.0
MGIC INVESTMENT CORP/WI,2019,9.693833006685372,1213.977,76804,24379.0,MTG,6351,876437.0
HAEMONETICS CORP,2019,9.765182342178402,988.479,76837,24021.0,HAE,3841,313143.0
PROASSURANCE CORP,2019,9.288697766320572,1009.895,76838,24440.0,PRA,6331,1127703.0
NATIONAL BEVERAGE CORP,2019,9.375781407906008,1000.394,76839,24463.0,FIZZ,2086,69891.0
BIOGEN INC,2019,10.713409621890138,14377.9,76841,24468.0,BIIB,2836,875045.0
FIRSTCASH INC,2019,9.533134668419551,1864.439,76856,24157.0,FCFS,5900,840489.0
AAON INC,2019,9.410477490381744,469.333,76868,21542.0,AAON,3585,824142.0
ADDVANTAGE TECHNOLOGIES GP,2019,7.406336780806328,55.118,76869,24428.0,AEY,5065,874292.0
BOK FINANCIAL CORP,2019,9.790193086658354,2226.328,76892,24447.0,BOKF,6020,875357.0
TRANSENTERIX INC,2019,7.461033369574285,8.531,76908,18666.0,TRXC,3841,876378.0
STERLING CONSTRUCTION CO INC,2019,8.592209811390608,1126.278,76927,5559.0,STRL,1600,874238.0
INSIGNIA SYSTEMS INC,2019,6.946418890852753,21.954,76934,24204.0,ISIG,7310,875355.0
TRANSCAT INC,2019,8.371066679510685,173.099,76946,10685.0,TRNS,5084,99302.0
IMEDIA BRANDS INC,2019,7.515210243454489,501.822,77007,24234.0,IMBI,5961,870826.0
OLD DOMINION FREIGHT,2019,10.17964336938985,4109.111,77037,24617.0,ODFL,4213,878927.0
ATN INTERNATIONAL INC,2019,8.946980961897426,438.722,77090,24708.0,ATNI,4812,879585.0
WORLD ACCEPTANCE CORP/DE,2019,8.835896448012159,590.029,77114,24725.0,WRLD,6141,108385.0
WABASH NATIONAL CORP,2019,8.90016286389004,2319.136,77117,24720.0,WNC,3715,879526.0
HORACE MANN EDUCATORS CORP,2019,9.255191718816317,1404.791,77120,24678.0,HMN,6331,850141.0
O-I GLASS INC,2019,9.268736551671028,6703.0,77157,8215.0,OI,3221,812074.0
SANFILIPPO JOHN B&SON,2019,8.905794974013222,876.201,77165,24755.0,JBSS,2060,880117.0
AMERICAN SUPERCONDUCTOR CP,2019,8.253850882370601,63.838,77175,24795.0,AMSC,3621,880807.0
QUALCOMM INC,2019,11.003662509622014,19550.0,77178,24800.0,QCOM,3674,804328.0
TETRA TECH INC,2019,9.67351526770642,3107.348,77191,24783.0,TTEK,8711,831641.0
JANONE INC,2019,6.75436668579441,35.097,77202,24660.0,JAN,4953,862861.0
WISDOMTREE INVESTMENTS INC,2019,8.875916132158855,268.403,77217,24750.0,WETF,6282,880631.0
WIRELESS TELECOM GROUP INC,2019,7.483715640903799,48.921,77235,24610.0,WTT,3663,878828.0
PANHANDLE OIL & GAS INC,2019,8.262831085368374,47.062,77236,19433.0,PHX,1311,315131.0
ALLIED HEALTHCARE PRODS INC,2019,6.688510943088183,31.382,77259,24837.0,AHPI,3842,874710.0
GILEAD SCIENCES INC,2019,10.9152134126903,22449.0,77274,24856.0,GILD,2836,882095.0
SCOTTS MIRACLE-GRO CO,2019,9.77283255315775,3156.0,77300,20185.0,SMG,2870,825542.0
ROPER TECHNOLOGIES INC,2019,10.566560825870331,5366.8,77338,24925.0,ROP,3823,882835.0
SCHOLASTIC CORP,2019,9.10275176306748,1487.1,77354,9466.0,SCHL,2731,866729.0
SYNOPSYS INC,2019,10.321276722178911,3360.694,77357,24975.0,SNPS,7372,883241.0
CALLAWAY GOLF CO,2019,9.299957789864036,1701.063,77366,24978.0,ELY,3949,837465.0
FIRST FINANCIAL CORP/IN,2019,8.798156165928134,187.573,77379,18276.0,THFF,6020,714562.0
LINEAGE CELL THERAPEUTICS IN,2019,8.124884424687414,3.515,77393,24996.0,LCTX,2836,876343.0
N B T BANCORP INC,2019,9.249542309613236,511.557,77415,19094.0,NBTB,6020,790359.0
MICROBOT MEDICAL INC,2019,7.8587627675948,0.0,77437,29293.0,MBOT,3845,883975.0
ICU MEDICAL INC,2019,9.588970838727148,1266.208,77447,25110.0,ICUI,3841,883984.0
JACK IN THE BOX INC,2019,9.25566673065616,950.107,77453,13092.0,JACK,5812,807882.0
MACY'S INC,2019,9.72035820608534,25331.0,77462,4611.0,M,5311,794367.0
NORTHERN TECH INTL,2019,8.106883515394577,55.75,77488,19209.0,NTIC,2890,875582.0
MOHAWK INDUSTRIES INC,2019,9.989797130358308,9970.672,77496,25119.0,MHK,2273,851968.0
ASURE SOFTWARE INC,2019,8.109040052480198,73.15,77505,25138.0,ASUR,7370,884144.0
KOPIN CORP,2019,7.519896079515266,29.519,77515,25166.0,KOPN,3674,771266.0
TRUSTCO BANK CORP/NY,2019,8.924441464765884,210.719,77519,17245.0,TRST,6035,357301.0
AGCO CORP,2019,9.765971970677436,9041.4,77520,25180.0,AGCO,3523,880266.0
RENASANT CORP,2019,9.304017220722557,695.834,77526,25173.0,RNST,6020,715072.0
S & T BANCORP INC,2019,9.20245355031352,373.042,77528,19570.0,STBA,6020,719220.0
BUCKLE INC,2019,9.124192412079754,900.254,77584,25234.0,BKE,5651,885245.0
ARCBEST CORP,2019,8.845845375817918,2988.31,77595,1743.0,ARCB,4213,894405.0
BOSTON SCIENTIFIC CORP,2019,10.79953849629469,10735.0,77605,25279.0,BSX,3845,885725.0
KOHL'S CORP,2019,9.901847192274268,19974.0,77606,25283.0,KSS,5311,885639.0
UNIVERSAL DISPLAY CORP,2019,9.990589525985683,405.177,77610,25274.0,OLED,3674,1005284.0
